,id,host_id,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
14215,8389259,23968798,1.0,4,1.0,1.0,2.0,300.0,1,4,8,7,93.0,10.0,9.0,10.0,8.0,10.0,9.0,1,0.19
14216,13821806,7695239,1.0,2,1.0,1.0,1.0,249.0,1,3,1125,0,,,,,,,,1,
14217,15554154,100128949,4.0,1,1.5,1.0,1.0,55.0,1,1,14,18,87.0,9.0,8.0,9.0,9.0,9.0,9.0,4,0.73
14218,17109623,6387274,1.0,1,1.0,1.0,1.0,125.0,1,1,14,66,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,3.17
14219,808697,4254648,1.0,4,1.0,1.0,2.0,225.0,1,2,1125,191,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.68
14220,20668002,147858863,1.0,2,1.0,1.0,1.0,150.0,1,1,30,0,,,,,,,,1,
14221,16255688,97690317,3.0,1,1.0,1.0,1.0,90.0,1,3,1125,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,3,0.04
14222,29178713,31760835,3.0,2,1.0,1.0,1.0,65.0,1,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.0
14223,7350310,26925894,1.0,2,1.0,1.0,1.0,80.0,1,2,1125,2,80.0,9.0,8.0,10.0,10.0,10.0,8.0,1,0.05
14224,4644688,16927633,1.0,4,1.0,2.0,2.0,350.0,4,2,14,9,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.26
14225,4199123,21785284,1.0,2,1.0,1.0,1.0,98.0,1,2,3,11,82.0,8.0,9.0,10.0,10.0,10.0,8.0,1,0.22
14226,25403644,164941502,6.0,2,1.0,1.0,2.0,129.0,1,30,1125,0,,,,,,,,4,
14227,24157013,182039779,1.0,2,1.0,1.0,1.0,150.0,1,3,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.44
14228,20615793,3449385,1.0,2,1.0,0.0,1.0,100.0,1,4,30,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.46
14229,12287938,66191982,1.0,2,1.0,1.0,1.0,50.0,1,3,1125,3,80.0,9.0,7.0,9.0,9.0,7.0,8.0,1,0.1
14230,24940187,5776520,43.0,1,1.5,1.0,1.0,43.0,1,30,90,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,34,0.63
14231,14312497,38681372,1.0,2,1.0,0.0,1.0,99.0,1,5,1125,15,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0.59
14232,22496369,23719409,5.0,2,1.0,1.0,1.0,60.0,1,1,1124,29,94.0,9.0,10.0,10.0,10.0,10.0,9.0,5,2.87
14233,29103378,4928611,1.0,4,1.0,1.0,2.0,285.0,1,2,1125,2,100.0,9.0,8.0,10.0,10.0,10.0,9.0,1,2.0
14234,17774890,20378750,1.0,3,1.0,1.0,1.0,90.0,2,6,1125,8,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.54
14235,21735878,10282622,1.0,5,1.0,2.0,3.0,250.0,6,1,1125,1,,,,,,,,1,0.14
14236,1781052,9348961,1.0,4,1.0,0.0,2.0,250.0,1,3,1125,1,100.0,,10.0,,10.0,,,1,0.03
14237,21453458,155732729,1.0,2,1.0,0.0,1.0,80.0,1,1,14,0,,,,,,,,1,
14238,22067826,161184313,2.0,2,1.0,1.0,1.0,80.0,1,5,14,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.82
14239,29388858,208901618,1.0,3,1.0,2.0,1.0,240.0,3,2,30,0,,,,,,,,1,
14240,4620962,21685221,1.0,2,1.0,1.0,1.0,199.0,1,1,1125,0,,,,,,,,1,
14241,12666669,13406954,3.0,2,1.0,1.0,2.0,99.0,1,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.07
14242,13825154,1896159,1.0,4,1.0,1.0,1.0,199.0,5,2,1125,2,100.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.14
14243,22734514,167818421,1.0,2,1.0,1.0,1.0,80.0,1,3,30,22,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.45
14244,690516,66329,2.0,4,1.0,1.0,2.0,205.0,2,1,35,103,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.39
14245,28004994,35606248,10.0,3,2.0,1.0,2.0,82.0,1,2,1125,4,50.0,4.0,6.0,7.0,9.0,9.0,7.0,10,2.4
14246,5061165,9018446,1.0,2,1.0,1.0,1.0,80.0,2,1,28,264,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,5.73
14247,27392814,200380610,30.0,5,2.0,2.0,3.0,400.0,1,30,1125,0,,,,,,,,30,
14248,12984851,56752163,2.0,1,1.0,1.0,1.0,60.0,1,4,1125,3,93.0,9.0,10.0,9.0,10.0,9.0,9.0,2,0.1
14249,29035502,218823486,1.0,2,1.0,1.0,1.0,50.0,1,1,30,3,80.0,10.0,8.0,10.0,10.0,10.0,10.0,1,3.0
14250,14839106,60968776,1.0,2,1.0,1.0,1.0,113.0,1,1,8,16,89.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0.61
14251,2098817,2462590,5.0,6,2.0,3.0,3.0,250.0,6,3,21,0,,,,,,,,3,
14252,13937701,36438456,1.0,2,1.0,1.0,1.0,140.0,1,2,1125,10,92.0,9.0,9.0,9.0,10.0,10.0,9.0,1,0.37
14253,16497190,66810144,1.0,5,1.0,1.0,2.0,254.0,1,1,1125,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.78
14254,24757985,5832321,2.0,4,2.0,2.0,2.0,150.0,1,2,1125,1,80.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.64
14255,13668127,6214982,1.0,2,1.0,1.0,1.0,115.0,1,2,1125,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
14256,22077091,41936074,2.0,2,1.0,2.0,2.0,100.0,1,1,2,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.1
14257,24895778,1577838,1.0,2,1.0,1.0,2.0,49.0,1,2,4,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.62
14258,20694620,28029186,1.0,2,1.0,1.0,1.0,75.0,1,2,4,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.45
14259,21749387,15238997,2.0,3,1.0,1.0,2.0,150.0,2,1,365,75,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,6.41
14260,14450761,89002811,1.0,4,1.0,1.0,2.0,160.0,2,1,1125,17,85.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.64
14261,8956253,46810144,5.0,3,1.0,1.0,1.0,95.0,2,2,1125,42,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.15
14262,28021392,211212649,1.0,4,1.0,1.0,2.0,65.0,1,2,30,0,,,,,,,,1,
14263,924600,4973668,3.0,1,1.0,1.0,1.0,35.0,1,5,365,54,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.79
14264,16810153,26592858,31.0,4,1.0,2.0,2.0,176.0,1,30,1125,0,,,,,,,,26,
14265,26148245,196549213,1.0,1,1.0,1.0,2.0,120.0,1,14,1125,2,90.0,10.0,9.0,9.0,10.0,9.0,9.0,1,2.0
14266,21066611,149618690,1.0,2,1.0,1.0,1.0,90.0,2,1,30,62,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1,4.66
14267,17211881,115854849,1.0,3,1.0,2.0,2.0,100.0,1,7,30,2,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.13
14268,25292506,190874874,3.0,2,1.0,1.0,1.0,115.0,2,1,29,22,92.0,10.0,9.0,9.0,10.0,10.0,9.0,3,4.07
14269,20395432,17126502,1.0,4,1.0,1.0,2.0,144.0,2,3,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.18
14270,680998,3467798,4.0,3,1.0,1.0,2.0,125.0,2,30,999,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.16
14271,22060665,86171061,1.0,4,1.0,0.0,1.0,174.0,2,2,1125,21,89.0,9.0,9.0,10.0,10.0,10.0,10.0,1,2.0
14272,22792746,117492425,10.0,7,1.0,3.0,4.0,150.0,4,4,60,0,,,,,,,,6,
14273,22076359,161268152,3.0,6,1.5,3.0,3.0,435.0,5,1,1125,29,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.78
14274,220563,918087,3.0,2,1.0,1.0,1.0,75.0,2,3,60,59,94.0,9.0,9.0,9.0,10.0,8.0,9.0,3,0.68
14275,21028351,10456550,1.0,2,1.0,1.0,1.0,114.0,1,4,20,6,96.0,10.0,9.0,9.0,10.0,9.0,9.0,1,0.52
14276,20204802,26956042,2.0,2,1.0,1.0,1.0,225.0,1,2,1125,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.33
14277,29190199,105506002,1.0,1,2.0,4.0,1.0,44.0,1,30,1125,0,,,,,,,,1,
14278,6262339,4153233,2.0,2,1.0,1.0,1.0,90.0,1,2,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.12
14279,152259,256161,5.0,1,1.0,1.0,1.0,55.0,1,3,31,113,94.0,9.0,9.0,9.0,10.0,9.0,9.0,5,1.26
14280,13651334,810050,2.0,4,1.0,1.0,2.0,60.0,2,1,1125,1,80.0,10.0,10.0,10.0,10.0,6.0,8.0,1,0.04
14281,27237583,205031545,55.0,3,1.0,1.0,1.0,666.0,3,4,365,0,,,,,,,,55,
14282,4540852,10718241,1.0,2,1.0,1.0,1.0,50.0,1,1,1125,0,,,,,,,,1,
14283,14341006,1767228,1.0,2,1.5,1.0,1.0,75.0,1,3,1125,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.12
14284,2710417,4341057,1.0,2,1.0,1.0,1.0,225.0,1,7,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
14285,28701957,216519008,2.0,1,1.0,1.0,1.0,99.0,1,3,30,3,93.0,8.0,10.0,8.0,10.0,10.0,9.0,2,2.81
14286,7095708,37191929,1.0,2,1.0,1.0,2.0,125.0,1,2,1125,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.82
14287,27530761,190324721,4.0,2,1.0,1.0,1.0,63.0,1,1,1125,6,93.0,10.0,9.0,9.0,9.0,10.0,10.0,4,2.09
14288,5928616,3553882,1.0,3,1.0,1.0,1.0,160.0,1,2,210,10,92.0,10.0,8.0,10.0,10.0,10.0,9.0,1,0.24
14289,5834137,6422043,1.0,4,1.0,1.0,2.0,150.0,2,2,1125,60,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1.41
14290,17593421,61042,12.0,3,2.0,1.0,1.0,39.0,1,4,29,17,92.0,9.0,9.0,9.0,9.0,10.0,9.0,9,0.86
14291,5046422,2370532,2.0,6,2.0,2.0,2.0,300.0,1,2,7,8,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29
14292,15189639,96347002,1.0,2,1.0,1.0,1.0,150.0,1,60,90,0,,,,,,,,1,
14293,18849787,46113651,1.0,2,1.0,1.0,1.0,55.0,1,1,3,0,,,,,,,,1,
14294,25672970,181172179,2.0,2,1.0,1.0,1.0,60.0,2,2,1125,12,92.0,10.0,9.0,9.0,10.0,10.0,10.0,2,2.55
14295,17515351,3191545,106.0,2,1.0,0.0,1.0,194.0,1,30,1125,3,93.0,9.0,9.0,9.0,8.0,10.0,9.0,83,0.18
14296,21385218,6170921,2.0,9,2.0,3.0,4.0,201.0,6,2,29,25,93.0,9.0,9.0,10.0,10.0,9.0,9.0,2,3.44
14297,263190,1020539,3.0,1,1.0,1.0,1.0,88.0,1,2,760,65,82.0,8.0,7.0,9.0,9.0,9.0,8.0,3,0.96
14298,6292309,931790,1.0,2,1.0,0.0,1.0,75.0,1,1,1125,0,,,,,,,,1,
14299,26351621,4292600,1.0,3,1.0,1.0,1.0,100.0,2,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.05
14300,4401441,22087408,8.0,4,1.0,1.0,2.0,125.0,1,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.04
14301,20994196,109371945,1.0,1,1.0,1.0,1.0,70.0,1,3,1125,2,70.0,8.0,6.0,6.0,6.0,10.0,8.0,1,0.15
14302,3601324,16834792,2.0,4,2.0,3.0,3.0,130.0,4,5,30,138,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2,2.64
14303,9711001,50136185,1.0,3,1.0,1.0,2.0,125.0,1,4,1125,1,,,,,,,,1,0.03
14304,24204341,4127752,1.0,1,1.0,1.0,1.0,75.0,1,2,1124,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.48
14305,19296720,135136607,3.0,3,1.0,1.0,1.0,174.0,2,2,14,25,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.5
14306,12821417,69944410,1.0,2,1.0,1.0,1.0,100.0,1,7,1125,1,,,,,,,,1,0.03
14307,6194377,14132136,2.0,2,1.0,1.0,1.0,88.0,1,1,1125,266,91.0,9.0,9.0,9.0,9.0,10.0,9.0,2,6.37
14308,24673382,59074471,1.0,2,1.0,1.0,1.0,76.0,1,1,1125,3,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1,1.07
14309,21080763,61391963,88.0,4,1.0,2.0,2.0,185.0,1,30,365,3,100.0,9.0,9.0,9.0,10.0,10.0,9.0,85,0.39
14310,19495570,56920,2.0,2,1.0,1.0,1.0,135.0,1,2,1125,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.12
14311,6955143,16533401,1.0,2,1.0,1.0,1.0,130.0,1,1,1125,0,,,,,,,,1,
14312,6156442,31937844,1.0,2,1.0,2.0,2.0,130.0,1,1,1125,2,,,,,,,,1,0.05
14313,3288496,3716641,8.0,3,1.0,1.0,1.0,88.0,2,30,1125,8,90.0,9.0,9.0,10.0,10.0,10.0,9.0,8,0.15
14314,3632258,3325418,3.0,2,1.0,1.0,1.0,150.0,1,1,1125,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,4.5
14315,23420382,173417532,3.0,2,1.0,1.0,1.0,137.0,1,1,1125,33,85.0,9.0,8.0,9.0,10.0,10.0,8.0,3,3.9
14316,13174795,73649371,1.0,2,1.0,1.0,1.0,55.0,1,3,1125,0,,,,,,,,1,
14317,22233024,23261539,1.0,2,1.0,1.0,1.0,225.0,1,7,175,1,80.0,10.0,8.0,10.0,10.0,10.0,6.0,1,0.23
14318,15462245,26495690,1.0,3,1.0,1.0,2.0,90.0,2,30,1125,0,,,,,,,,1,
14319,15788312,101653570,3.0,2,2.0,1.0,1.0,79.0,2,2,1124,140,93.0,10.0,9.0,10.0,10.0,9.0,10.0,3,5.77
14320,15455511,3991790,4.0,2,1.0,1.0,1.0,89.0,1,1,28,82,96.0,10.0,10.0,10.0,10.0,9.0,10.0,3,3.28
14321,58062,277394,1.0,4,1.0,2.0,3.0,135.0,2,2,30,15,96.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.21
14322,22526163,110031418,1.0,2,1.0,2.0,1.0,52.0,1,1,1125,0,,,,,,,,1,
14323,18928607,131940201,1.0,2,1.0,1.0,1.0,85.0,2,1,14,87,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.21
14324,21619569,157275347,1.0,11,2.0,3.0,7.0,128.0,2,1,30,83,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,7.39
14325,21736982,21018212,1.0,2,1.0,1.0,1.0,139.0,2,2,14,2,100.0,10.0,8.0,10.0,10.0,8.0,10.0,1,0.18
14326,21065293,137191484,4.0,1,1.0,1.0,1.0,86.0,1,1,1125,101,89.0,10.0,9.0,9.0,9.0,10.0,9.0,4,7.56
14327,6445173,5622480,1.0,6,2.0,2.0,3.0,250.0,1,2,1125,139,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3.31
14328,14022980,7656555,1.0,1,2.0,1.0,1.0,33.0,1,10,24,11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.41
14329,13980828,11708912,1.0,5,1.0,2.0,2.0,139.0,1,1,1125,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.07
14330,16296830,103619582,6.0,2,1.0,1.0,1.0,65.0,2,30,1125,10,78.0,9.0,7.0,8.0,8.0,8.0,8.0,6,0.45
14331,11316590,25007008,1.0,4,1.0,0.0,2.0,150.0,2,2,1125,37,94.0,10.0,10.0,9.0,9.0,9.0,9.0,1,1.41
14332,22689214,72392039,2.0,2,1.0,1.0,1.0,55.0,1,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.3
14333,549873,2702563,2.0,2,1.0,1.0,1.0,90.0,1,2,45,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.1
14334,20169817,143555322,1.0,2,1.0,1.0,1.0,50.0,2,1,7,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.27
14335,20173308,62843071,4.0,3,1.0,1.0,2.0,55.0,2,1,1125,44,97.0,10.0,9.0,10.0,10.0,9.0,10.0,4,2.91
14336,8069316,7363236,1.0,3,1.0,2.0,1.0,85.0,1,25,58,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05
14337,20040994,29750315,1.0,2,1.0,0.0,1.0,108.0,1,3,1125,3,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0.2
14338,26036438,40653297,1.0,5,1.0,1.0,2.0,350.0,1,2,1125,10,96.0,10.0,8.0,10.0,10.0,10.0,9.0,1,2.24
14339,23956180,59917107,40.0,4,1.0,2.0,2.0,225.0,1,30,1125,0,,,,,,,,39,
14340,4363116,8275765,1.0,2,1.0,1.0,1.0,120.0,2,3,25,7,91.0,10.0,10.0,9.0,10.0,9.0,9.0,1,0.15
14341,6992973,5162530,,4,2.0,2.0,1.0,145.0,2,1,1125,0,,,,,,,,1,
14342,23462348,175078360,5.0,3,2.5,1.0,2.0,46.0,2,2,24,36,87.0,9.0,8.0,9.0,9.0,9.0,9.0,5,4.43
14343,20707361,8717872,1.0,2,1.0,1.0,2.0,97.0,1,3,15,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.39
14344,19625050,52573016,1.0,4,1.0,1.0,2.0,148.0,2,3,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15
14345,13101260,676499,1.0,3,1.0,1.0,1.0,175.0,1,4,1125,3,87.0,9.0,7.0,9.0,9.0,7.0,7.0,1,0.1
14346,22435019,5076827,2.0,6,2.0,1.0,3.0,170.0,4,3,121,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.89
14347,9934510,2670322,1.0,1,1.0,1.0,1.0,40.0,1,2,1125,0,,,,,,,,1,
14348,16453160,107925098,1.0,2,1.0,0.0,1.0,200.0,1,2,1125,99,90.0,10.0,9.0,9.0,9.0,10.0,9.0,1,4.47
14349,12834386,1216362,4.0,1,1.0,1.0,1.0,73.0,1,1,1125,41,86.0,9.0,9.0,9.0,9.0,9.0,9.0,4,1.77
14350,28955898,178461416,16.0,8,1.0,4.0,4.0,251.0,1,30,1125,0,,,,,,,,16,
14351,11372085,16537992,1.0,1,0.0,1.0,1.0,69.0,1,17,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07
14352,4227141,21938126,2.0,2,1.5,1.0,1.0,35.0,1,2,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.37
14353,268481,1380703,1.0,4,2.0,2.0,2.0,290.0,2,30,120,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
14354,10052336,13711949,1.0,2,1.0,1.0,2.0,145.0,1,3,1125,0,,,,,,,,1,
14355,25872349,191765199,7.0,6,1.0,2.0,4.0,88.0,2,1,28,8,93.0,10.0,9.0,10.0,10.0,9.0,10.0,7,1.82
14356,9941890,793833,2.0,6,1.0,2.0,2.0,85.0,2,2,29,108,88.0,9.0,9.0,10.0,9.0,9.0,9.0,1,3.3
14357,393094,1965972,1.0,2,1.0,0.0,1.0,225.0,1,4,1124,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29
14358,19644363,114621718,2.0,6,1.0,2.0,3.0,225.0,1,1,1125,49,91.0,9.0,9.0,9.0,10.0,9.0,9.0,2,3.44
14359,892704,4746193,1.0,4,1.0,1.0,1.0,120.0,4,2,28,146,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,2.13
14360,25966512,62557719,2.0,2,1.0,1.0,1.0,45.0,1,7,15,8,91.0,10.0,9.0,10.0,10.0,9.0,9.0,2,1.69
14361,28715190,9201921,2.0,3,1.0,1.0,2.0,190.0,2,1,1125,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,3.0
14362,23414471,174603269,1.0,2,1.0,1.0,1.0,85.0,2,7,1125,0,,,,,,,,1,
14363,26226207,197093041,1.0,2,1.0,1.0,2.0,70.0,1,1,7,4,100.0,10.0,10.0,10.0,9.0,10.0,10.0,1,0.97
14364,25265491,151551429,1.0,2,1.0,1.0,1.0,175.0,1,3,30,16,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3.66
14365,9479084,1177400,1.0,2,1.0,0.0,1.0,175.0,1,4,1125,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.09
14366,22335475,31660984,1.0,3,1.0,2.0,2.0,205.0,3,3,8,0,,,,,,,,1,
14367,18476390,128161356,1.0,2,2.0,1.0,1.0,60.0,1,30,120,4,100.0,8.0,6.0,10.0,10.0,8.0,10.0,1,0.22
14368,13244254,10110888,1.0,2,1.0,0.0,1.0,152.0,1,4,18,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.81
14369,29037414,154992785,3.0,1,1.0,2.0,1.0,48.0,1,30,1125,0,,,,,,,,2,
14370,20284732,9615831,3.0,3,1.0,1.0,2.0,160.0,1,7,20,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.21
14371,24960138,107434423,171.0,2,1.0,0.0,1.0,205.0,1,30,730,0,,,,,,,,66,
14372,14245886,2021231,1.0,2,1.0,1.0,1.0,159.0,1,2,14,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
14373,29409313,11433245,1.0,4,1.0,1.0,2.0,168.0,2,3,21,0,,,,,,,,1,
14374,27927124,18260299,6.0,2,1.0,1.0,2.0,40.0,1,7,999,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6,2.0
14375,24117765,10642957,1.0,3,1.0,1.0,2.0,130.0,1,3,10,2,80.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.39
14376,14672524,91194780,1.0,3,1.0,1.0,1.0,68.0,1,2,92,60,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.4
14377,3236301,5164854,8.0,2,1.0,1.0,1.0,67.0,1,2,1124,17,84.0,10.0,8.0,9.0,9.0,8.0,9.0,8,0.33
14378,20718077,16727656,1.0,2,2.0,1.0,1.0,73.0,1,1,1000,27,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.9
14379,13216067,49484132,2.0,4,1.0,1.0,1.0,106.0,2,2,1125,91,83.0,9.0,8.0,9.0,8.0,10.0,8.0,2,3.22
14380,28225706,212526912,2.0,1,1.0,1.0,1.0,75.0,1,5,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.13
14381,18841599,55567227,3.0,1,1.0,1.0,1.0,60.0,1,4,1125,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.25
14382,12054152,177436,1.0,3,1.0,1.0,2.0,80.0,2,3,1125,113,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3.61
14383,19914762,6219013,2.0,1,1.0,1.0,1.0,200.0,1,30,1125,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.04
14384,24289510,54103333,1.0,2,1.0,0.0,1.0,300.0,1,4,60,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.32
14385,6613354,34608427,1.0,3,1.0,1.0,1.0,184.0,1,4,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
14386,11044453,57049951,11.0,3,1.0,1.0,3.0,79.0,1,2,365,127,89.0,9.0,9.0,9.0,9.0,9.0,9.0,4,3.93
14387,1884610,9806554,1.0,2,1.5,1.0,1.0,160.0,1,5,10,0,,,,,,,,1,
14388,18748022,48860578,1.0,1,1.0,1.0,1.0,150.0,1,1,2,0,,,,,,,,1,
14389,10016343,50760546,28.0,4,1.0,0.0,2.0,155.0,1,30,1125,0,,,,,,,,28,
14390,826677,1443121,2.0,2,1.0,1.0,1.0,249.0,1,30,1125,10,97.0,10.0,10.0,9.0,10.0,10.0,9.0,2,0.15
14391,1380326,7475363,2.0,2,1.0,1.0,1.0,111.0,1,2,1125,42,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.68
14392,23273907,173249074,2.0,2,1.0,1.0,1.0,45.0,1,3,1125,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.56
14393,20920048,135904657,2.0,2,1.0,1.0,1.0,125.0,2,3,1125,60,94.0,10.0,10.0,10.0,10.0,9.0,9.0,2,4.48
14394,26450570,188393472,2.0,4,1.0,2.0,2.0,210.0,1,1,90,0,,,,,,,,2,
14395,5402239,27159364,1.0,3,1.0,1.0,1.0,90.0,1,4,4,1,100.0,6.0,6.0,10.0,10.0,10.0,10.0,1,0.02
14396,15312128,97538710,1.0,2,1.0,1.0,1.0,88.0,2,1,45,65,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2.58
14397,19413467,136101875,1.0,2,1.0,1.0,1.0,175.0,1,360,360,11,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.73
14398,27931470,92676764,2271.0,2,1.0,0.0,1.0,299.0,1,3,182,0,,,,,,,,12,
14399,22278389,18616281,1.0,2,1.0,1.0,1.0,100.0,1,1,9,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.94
14400,172499,823006,1.0,4,2.0,3.0,3.0,499.0,4,6,365,25,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.29
14401,3858105,5174082,1.0,3,1.0,2.0,2.0,75.0,1,8,10,1,80.0,10.0,10.0,10.0,8.0,8.0,10.0,1,0.02
14402,27759455,30775274,3.0,6,2.0,3.0,6.0,800.0,1,4,1125,0,,,,,,,,1,
14403,11371535,55618434,1.0,2,1.0,1.0,1.0,35.0,1,2,1125,65,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,2.05
14404,19743334,3363377,2.0,2,2.0,1.0,1.0,114.0,1,2,1125,32,95.0,10.0,9.0,10.0,10.0,10.0,9.0,2,2.07
14405,16414335,3676912,1.0,2,1.0,1.0,1.0,110.0,1,2,20,7,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.37
14406,20183579,113682832,2.0,2,1.0,1.0,1.0,63.0,1,3,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.55
14407,16267411,56595424,2.0,2,1.0,1.0,1.0,150.0,1,3,125,0,,,,,,,,2,
14408,2636731,13295673,1.0,3,1.0,1.0,2.0,102.0,2,2,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.4
14409,18360149,34918098,1.0,1,2.0,1.0,1.0,42.0,1,2,5,0,,,,,,,,1,
14410,7998385,975656,1.0,2,1.0,1.0,1.0,100.0,2,5,14,11,89.0,9.0,9.0,9.0,9.0,7.0,9.0,1,0.29
14411,21474832,18996093,7.0,1,1.0,1.0,1.0,40.0,1,5,1125,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5,0.69
